AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Eye Detection
4329.23,4024.62,4265.64,4135.38,4331.79,4598.97,4062.05,4588.21,4188.21,4223.59,4192.82,4285.64,4613.85,4400.51,1
4332.31,4021.03,4268.72,4138.97,4328.21,4601.54,4068.72,4597.44,4192.31,4230.26,4199.49,4287.18,4614.36,4404.1,1
4322.05,4012.82,4263.08,4132.82,4322.05,4600.51,4068.72,4600,4190.77,4225.64,4195.9,4285.13,4608.21,4390.77,1
4320.51,4018.97,4262.56,4133.33,4318.97,4600.51,4066.67,4594.87,4189.23,4223.08,4189.74,4281.54,4604.1,4385.13,1
4331.28,4022.05,4264.1,4135.9,4320.51,4600.51,4070.77,4593.33,4184.62,4221.03,4191.79,4282.56,4608.21,4395.38,1
4335.9,4016.41,4266.67,4132.31,4322.05,4597.44,4069.74,4595.38,4181.54,4213.85,4189.74,4283.08,4606.15,4400.51,1
4338.46,4019.49,4271.79,4132.31,4319.49,4593.85,4065.64,4595.38,4181.03,4209.74,4185.13,4282.05,4597.44,4397.44,1
4342.56,4023.08,4271.28,4137.95,4317.95,4592.31,4067.69,4590.77,4177.44,4207.69,4187.18,4282.05,4598.97,4394.87,1
4341.03,4018.97,4264.62,4137.44,4322.05,4594.36,4070.26,4586.15,4176.41,4205.13,4186.15,4281.54,4603.08,4393.33,1
4335.9,4017.95,4261.54,4134.36,4327.18,4598.97,4071.28,4585.64,4178.97,4208.72,4183.08,4280,4602.56,4393.33,1
4332.31,4022.56,4262.05,4135.9,4329.23,4600.51,4070.77,4584.62,4176.92,4213.85,4187.18,4278.97,4602.05,4394.36,1
4333.33,4023.59,4264.62,4137.95,4331.28,4599.49,4065.64,4578.97,4172.31,4211.28,4191.79,4276.92,4603.08,4393.85,1
4335.38,4023.08,4262.05,4134.87,4334.87,4598.97,4061.03,4578.97,4174.87,4213.33,4190.26,4275.38,4604.1,4391.28,1
4329.23,4022.56,4253.33,4128.72,4330.77,4598.46,4061.03,4587.69,4182.05,4219.49,4191.28,4276.41,4606.67,4386.15,1
4320.51,4017.44,4246.67,4120.51,4322.05,4600.51,4063.59,4594.87,4182.56,4214.36,4193.33,4273.33,4601.03,4382.56,1
4318.97,4007.18,4247.69,4114.87,4322.05,4603.08,4064.1,4591.79,4176.41,4208.21,4190.26,4269.74,4592.82,4384.1,1
4318.46,4002.56,4248.72,4113.33,4323.59,4600.51,4061.54,4582.56,4172.82,4208.21,4187.18,4271.79,4594.87,4382.05,1
4312.82,4004.1,4245.13,4108.72,4317.95,4596.41,4059.49,4581.54,4176.92,4205.64,4182.05,4268.72,4591.28,4372.82,1
4308.72,4005.13,4238.97,4106.67,4318.46,4597.44,4061.03,4589.74,4179.49,4206.67,4182.56,4264.1,4588.21,4370.26,1
4312.82,4009.23,4238.46,4114.87,4327.18,4597.44,4062.56,4592.31,4182.56,4221.54,4193.33,4267.69,4600,4380,1
4318.46,4012.31,4245.64,4119.49,4329.74,4595.38,4061.54,4590.26,4188.21,4228.72,4197.95,4271.79,4608.21,4384.1,1
4313.33,4007.18,4248.72,4110.77,4321.03,4596.41,4063.08,4593.85,4185.13,4216.92,4191.28,4268.21,4602.05,4374.87,1
4305.13,3998.97,4237.95,4103.08,4315.9,4600,4065.13,4595.38,4176.41,4212.82,4188.21,4266.15,4595.9,4368.72,1
4305.13,4000.51,4233.33,4110.26,4322.56,4600.51,4062.56,4589.23,4175.38,4221.54,4189.74,4266.67,4596.92,4369.74,1
4307.69,4008.21,4239.49,4115.38,4327.18,4598.46,4062.05,4586.15,4178.46,4217.95,4182.05,4263.08,4595.38,4369.23,1
4306.67,4008.72,4238.97,4110.26,4321.54,4598.46,4061.03,4588.72,4178.46,4204.62,4176.92,4264.1,4591.28,4368.72,1
4306.15,4004.62,4238.97,4107.69,4317.44,4597.44,4060,4586.67,4173.33,4204.62,4182.05,4269.23,4590.77,4368.21,1
4307.69,4001.54,4246.15,4109.23,4323.08,4595.38,4061.54,4584.1,4170.26,4208.72,4184.62,4268.21,4593.85,4368.72,1
4309.23,4003.59,4249.74,4111.28,4326.15,4596.92,4061.54,4584.1,4170.77,4206.67,4182.05,4268.21,4596.41,4375.38,1
4311.28,4010.77,4249.74,4117.44,4324.62,4596.92,4056.41,4583.59,4171.28,4205.13,4184.1,4274.87,4596.41,4381.03,1
4316.41,4014.36,4256.92,4124.1,4327.18,4596.41,4052.31,4582.05,4172.82,4206.67,4188.21,4275.38,4594.87,4378.97,1
4323.08,4016.41,4264.62,4125.13,4331.79,4598.97,4055.9,4582.56,4177.44,4209.74,4190.26,4274.36,4596.41,4381.03,1
4324.1,4018.46,4262.05,4122.05,4328.72,4603.08,4060,4587.69,4179.49,4214.87,4192.82,4280.51,4604.62,4385.13,1
4317.44,4014.87,4252.82,4118.46,4326.15,4602.56,4058.46,4594.36,4182.56,4221.54,4195.9,4283.59,4611.79,4386.15,1
4313.33,4007.18,4254.36,4115.38,4327.18,4600.51,4058.46,4602.56,4197.44,4228.21,4198.97,4283.59,4610.26,4385.13,1
4314.36,4007.18,4262.56,4116.92,4322.05,4601.54,4062.05,4606.67,4198.46,4229.23,4196.92,4280,4607.18,4379.49,1
4311.79,4010.77,4256.92,4120,4320,4602.05,4063.08,4600,4178.97,4219.49,4190.77,4273.85,4604.1,4373.33,1
4307.69,4008.21,4246.67,4116.41,4324.62,4598.46,4056.92,4590.26,4171.28,4213.33,4189.74,4270.77,4602.05,4373.85,1
4308.72,4005.13,4249.23,4108.21,4322.05,4595.9,4050.26,4588.72,4184.1,4217.95,4191.79,4269.74,4602.05,4373.33,1
4308.21,4004.62,4249.74,4107.69,4317.95,4598.46,4048.21,4593.33,4189.74,4219.49,4187.69,4267.69,4601.54,4367.69,1
4303.08,4005.64,4246.15,4113.85,4324.62,4594.36,4046.15,4586.15,4180.51,4217.44,4180.51,4266.15,4601.03,4365.64,1
4304.1,4008.21,4247.18,4118.97,4327.69,4589.23,4041.54,4575.38,4173.33,4213.85,4176.41,4264.1,4600,4366.15,1
4306.67,4009.23,4248.21,4119.49,4325.13,4593.85,4043.59,4583.08,4179.49,4212.82,4180.51,4264.62,4599.49,4367.69,1
4304.62,4008.72,4248.72,4117.95,4326.67,4597.44,4051.28,4595.9,4191.79,4216.92,4186.67,4270.26,4602.56,4368.72,1
4301.54,4006.67,4248.21,4115.38,4325.64,4596.41,4054.36,4593.33,4184.1,4216.41,4184.62,4266.67,4604.62,4365.64,1
4300.51,4006.67,4246.15,4115.9,4323.08,4598.97,4053.33,4586.67,4172.82,4211.28,4183.08,4256.92,4602.05,4363.08,1
4302.56,4006.15,4246.15,4115.38,4324.1,4600.51,4054.87,4592.82,4185.13,4215.38,4187.69,4258.46,4600.51,4366.15,1
4307.18,4006.15,4246.67,4112.31,4326.15,4597.95,4056.92,4597.44,4197.44,4227.18,4191.79,4270.26,4604.1,4372.31,1
4306.67,4007.18,4247.18,4112.31,4327.18,4600,4057.44,4593.33,4193.33,4228.21,4192.82,4275.9,4609.74,4377.44,1
4304.1,4007.18,4248.21,4111.79,4324.1,4600.51,4057.95,4590.77,4185.13,4221.03,4188.72,4271.28,4607.18,4372.82,1
4302.05,4000.51,4244.62,4108.72,4318.46,4594.87,4055.9,4595.38,4183.59,4212.82,4177.95,4263.59,4592.82,4358.97,1
4295.9,3991.28,4237.95,4106.67,4315.38,4594.87,4054.36,4601.03,4192.31,4209.74,4170.77,4256.92,4583.59,4351.28,1
4288.72,3988.21,4240.51,4106.15,4315.38,4595.9,4054.36,4600.51,4198.46,4213.33,4174.87,4258.46,4585.13,4353.33,1
4286.67,3986.67,4246.15,4102.56,4314.87,4588.21,4051.28,4593.33,4186.67,4211.28,4176.41,4266.15,4582.05,4354.87,1
4283.59,3981.03,4247.69,4094.87,4312.31,4587.69,4051.28,4587.18,4171.28,4201.54,4168.72,4264.62,4577.44,4350.26,1
4280,3976.92,4244.62,4095.38,4311.28,4594.36,4056.92,4586.67,4171.79,4195.9,4163.59,4253.85,4576.92,4346.15,1
4286.15,3982.56,4245.64,4104.1,4311.28,4589.23,4058.46,4589.74,4181.03,4202.56,4170.77,4253.85,4579.49,4353.85,1
4301.03,3988.21,4256.41,4107.18,4311.28,4586.67,4060.51,4597.44,4189.74,4213.33,4180.51,4267.18,4584.62,4367.18,1
4306.67,3983.08,4264.1,4104.62,4311.28,4594.36,4068.72,4607.69,4194.87,4220.51,4182.05,4276.41,4590.26,4374.36,1
4305.13,3986.67,4262.56,4109.74,4317.44,4591.79,4067.69,4608.21,4196.41,4224.1,4180.51,4275.9,4594.36,4375.9,1
4312.31,4007.18,4260,4120.51,4321.03,4586.67,4059.49,4602.05,4192.82,4224.1,4181.54,4272.82,4595.38,4373.33,1
4320.51,4026.15,4255.9,4123.08,4317.44,4590.77,4057.95,4597.44,4178.97,4213.85,4176.92,4268.21,4591.79,4367.69,1
4317.44,4030.26,4248.72,4123.59,4318.46,4590.77,4055.38,4595.38,4169.74,4201.03,4169.74,4261.03,4583.08,4365.64,1
4314.36,4028.72,4248.21,4126.15,4319.49,4587.69,4047.69,4590.77,4176.41,4196.92,4165.13,4256.41,4574.87,4363.08,1
4313.33,4030.26,4249.74,4124.62,4319.49,4588.72,4043.59,4585.13,4173.33,4200,4165.64,4257.44,4573.33,4358.97,1
4312.31,4033.85,4248.72,4127.69,4325.64,4587.18,4045.13,4581.03,4163.59,4202.56,4169.74,4259.49,4576.41,4362.05,1
4315.9,4038.97,4249.74,4136.41,4332.82,4586.67,4047.69,4583.08,4172.31,4207.69,4173.33,4256.41,4583.59,4367.18,1
4320.51,4041.54,4250.26,4137.95,4331.79,4593.33,4049.74,4593.33,4186.15,4213.85,4175.38,4254.36,4587.18,4366.67,1
4316.41,4037.44,4247.18,4134.87,4327.69,4592.82,4048.21,4598.46,4190.26,4216.92,4177.44,4257.95,4588.21,4365.64,1
4313.85,4029.74,4247.69,4134.87,4327.18,4588.72,4045.64,4595.9,4186.67,4216.41,4178.46,4260,4587.18,4365.64,1
4318.97,4030.77,4255.38,4135.9,4328.21,4589.23,4047.18,4594.87,4182.05,4212.82,4178.46,4262.05,4587.18,4367.69,1
4321.54,4033.33,4265.13,4137.95,4330.26,4589.74,4047.69,4589.74,4172.82,4208.21,4176.41,4267.18,4589.23,4371.28,1
4316.92,4025.13,4265.13,4137.44,4327.18,4589.23,4046.67,4579.49,4165.13,4202.56,4171.79,4266.15,4586.15,4365.64,1
4313.33,4018.46,4261.03,4134.36,4326.67,4590.77,4047.18,4580.51,4169.74,4199.49,4170.26,4259.49,4580.51,4361.03,1
4314.36,4022.56,4262.05,4133.33,4327.69,4590.26,4050.26,4586.67,4172.82,4202.56,4172.31,4258.97,4581.03,4366.15,1
4314.36,4025.13,4263.08,4134.87,4324.62,4587.18,4051.79,4581.54,4167.18,4202.05,4170.26,4261.03,4581.54,4365.64,1
4313.85,4022.56,4259.49,4137.44,4326.15,4585.13,4048.21,4577.95,4167.18,4194.87,4170.26,4261.03,4575.9,4358.46,1
4311.28,4020.51,4260.51,4135.38,4326.67,4581.03,4042.05,4581.03,4169.74,4193.33,4172.31,4261.54,4575.38,4355.38,1
4303.59,4016.92,4258.97,4126.15,4320.51,4582.05,4043.08,4581.03,4163.08,4195.38,4170.26,4264.62,4579.49,4356.41,1
4298.46,4012.82,4257.44,4123.59,4321.03,4587.69,4049.74,4582.05,4164.1,4194.36,4172.82,4265.64,4578.97,4358.97,1
4300,4010.26,4260,4128.72,4325.64,4587.69,4052.31,4582.56,4171.28,4195.9,4178.97,4265.13,4581.54,4360.51,1
4302.05,4012.31,4258.46,4126.67,4324.62,4584.1,4050.26,4580,4172.31,4203.08,4178.46,4266.15,4588.21,4359.49,1
4301.54,4018.46,4251.28,4125.13,4327.18,4584.62,4049.74,4583.08,4179.49,4206.67,4176.92,4267.18,4586.15,4357.95,1
4298.97,4018.97,4248.72,4131.79,4332.31,4589.23,4050.77,4586.67,4180.51,4200.51,4178.46,4261.03,4580,4355.9,1
4298.97,4013.33,4251.28,4131.28,4330.77,4591.79,4049.23,4581.54,4167.69,4193.85,4174.87,4254.87,4577.44,4353.33,1
4296.41,4008.72,4249.23,4122.56,4325.64,4590.77,4049.74,4580.51,4162.05,4194.87,4169.23,4255.9,4572.82,4350.77,1
4293.33,4008.21,4247.69,4120,4323.59,4587.69,4051.79,4582.56,4170.26,4193.85,4169.74,4257.44,4570.26,4350.77,1
4296.41,4009.74,4252.82,4123.59,4323.59,4586.15,4047.18,4579.49,4175.9,4195.38,4176.41,4258.46,4574.87,4354.36,1
4301.03,4008.21,4254.87,4123.59,4322.56,4586.15,4046.67,4579.49,4170.77,4197.95,4173.33,4257.95,4572.82,4352.31,1
4301.03,4003.08,4250.77,4119.49,4320,4587.18,4054.36,4583.08,4162.56,4190.77,4163.08,4254.36,4563.08,4346.67,1
4298.46,4001.03,4248.21,4117.95,4321.03,4590.77,4056.92,4578.97,4160.51,4187.69,4163.08,4253.33,4564.1,4346.67,1
4295.9,4002.56,4248.21,4118.97,4323.08,4591.79,4052.82,4575.9,4168.72,4194.36,4166.67,4255.9,4566.67,4346.15,1
4292.82,3998.46,4241.54,4114.87,4322.56,4589.74,4052.82,4584.1,4171.79,4195.38,4161.03,4251.28,4561.03,4337.95,1
4290.77,3995.38,4233.33,4107.69,4320,4588.21,4053.33,4589.74,4170.77,4192.31,4157.44,4242.05,4556.92,4332.82,1
4287.18,3998.97,4232.31,4107.18,4318.97,4590.77,4053.85,4590.26,4180.51,4199.49,4165.64,4245.64,4560.51,4336.41,1
4287.69,4002.05,4238.46,4107.18,4321.03,4595.9,4057.95,4597.95,4194.36,4207.69,4171.79,4254.36,4566.67,4342.05,1
4293.85,4002.05,4242.05,4107.69,4325.13,4599.49,4059.49,4600,4188.72,4206.67,4172.31,4255.9,4574.36,4342.05,1
4287.69,3998.46,4237.44,4107.18,4324.1,4600.51,4058.46,4595.38,4176.92,4203.08,4169.23,4249.74,4572.82,4334.87,1
4275.38,3996.41,4229.23,4104.62,4321.03,4600,4055.38,4594.36,4178.97,4203.59,4164.62,4242.56,4564.62,4330.26,1
4281.03,4003.08,4231.79,4110.77,4324.62,4600,4052.31,4595.38,4181.03,4206.15,4167.69,4246.67,4566.67,4336.41,1
4292.31,4007.69,4243.08,4120.51,4327.18,4601.54,4056.41,4593.33,4177.44,4207.18,4174.36,4254.87,4573.33,4340.51,1
4290.77,4008.21,4245.13,4121.54,4326.15,4599.49,4060,4592.82,4181.54,4209.74,4180,4252.82,4577.44,4342.05,1
4295.38,4017.44,4248.72,4124.1,4330.26,4598.97,4058.97,4596.92,4191.28,4220,4187.69,4255.38,4586.15,4353.85,1
4309.23,4022.05,4258.46,4128.21,4335.38,4604.1,4063.08,4605.64,4199.49,4229.74,4196.92,4266.67,4595.9,4362.05,1
4303.59,4010.77,4257.44,4124.62,4330.77,4606.15,4069.23,4615.9,4210.26,4228.72,4192.31,4265.64,4589.23,4349.74,1
4287.69,4003.08,4247.18,4118.97,4321.54,4602.56,4067.18,4613.85,4204.62,4218.97,4178.46,4254.87,4577.44,4335.9,1
4286.15,4000.51,4243.59,4118.97,4318.97,4598.97,4063.08,4602.56,4182.05,4208.72,4174.36,4250.77,4574.87,4337.95,1
4294.36,3998.97,4248.72,4120.51,4321.03,4598.46,4061.54,4592.31,4171.28,4203.08,4178.46,4255.9,4575.9,4347.18,1
4301.03,4005.13,4255.9,4123.08,4323.08,4601.54,4060.51,4590.77,4179.49,4201.54,4177.95,4263.59,4574.87,4350.77,1
4303.59,4011.28,4263.59,4126.15,4326.15,4603.59,4059.49,4598.97,4188.21,4206.15,4173.33,4268.21,4574.36,4348.72,1
4301.54,4007.18,4266.15,4126.67,4324.1,4599.49,4055.9,4599.49,4184.62,4206.15,4174.87,4265.13,4573.85,4346.15,1
4295.38,4000.51,4258.97,4122.05,4318.46,4596.41,4052.31,4591.79,4179.49,4197.95,4174.87,4260,4568.72,4346.15,1
4296.92,4003.08,4252.82,4120.51,4324.62,4601.03,4053.85,4592.31,4185.64,4198.46,4173.33,4263.59,4571.28,4349.74,1
4303.08,4013.85,4256.41,4132.82,4334.87,4603.59,4056.41,4597.95,4194.36,4211.79,4177.44,4270.26,4581.54,4354.36,1
4303.59,4017.95,4260,4138.46,4333.33,4602.05,4054.36,4593.33,4185.64,4216.41,4185.13,4265.13,4584.1,4352.31,1
4296.92,4009.74,4252.31,4126.67,4331.28,4603.08,4055.38,4587.69,4174.87,4208.21,4185.13,4256.92,4580,4344.62,1
4292.31,4005.64,4246.67,4122.56,4334.36,4603.59,4059.49,4593.85,4182.05,4204.62,4180,4256.41,4578.97,4345.13,1
4294.36,4009.74,4251.79,4127.18,4332.31,4602.05,4060,4601.54,4191.28,4209.74,4184.1,4257.44,4581.54,4352.82,1
4293.33,4008.72,4251.28,4126.67,4325.64,4599.49,4061.03,4604.62,4196.92,4215.9,4192.82,4260,4584.62,4350.77,1
4290.26,4001.54,4246.67,4121.54,4327.18,4601.03,4068.21,4608.21,4199.49,4213.33,4188.72,4262.56,4580.51,4342.56,1
4291.79,3999.49,4246.67,4117.44,4327.69,4604.62,4070.26,4609.23,4193.85,4207.18,4177.95,4260,4574.36,4344.62,1
4292.31,4000.51,4247.18,4116.41,4322.05,4603.08,4063.59,4604.62,4188.72,4207.69,4181.03,4257.44,4577.44,4348.21,1
4288.21,3999.49,4247.18,4119.49,4323.08,4600.51,4062.05,4597.95,4189.23,4207.69,4188.72,4261.03,4580,4345.64,1
4289.74,4000.51,4249.23,4121.03,4331.79,4602.05,4063.59,4594.36,4185.64,4206.67,4185.64,4265.13,4577.44,4348.21,1
4293.85,4001.03,4251.28,4120,4332.31,4603.59,4061.03,4594.87,4180,4206.67,4179.49,4262.56,4577.44,4350.26,1
4294.87,4001.54,4249.74,4122.05,4326.67,4603.59,4060,4595.9,4181.03,4204.1,4181.54,4259.49,4578.46,4346.67,1
4298.46,4005.13,4253.33,4121.03,4326.67,4602.05,4064.1,4596.41,4185.64,4202.56,4187.18,4264.62,4580.51,4351.28,1
4304.1,4008.72,4262.56,4125.64,4328.72,4600.51,4062.05,4597.44,4189.74,4212.82,4190.77,4275.9,4587.69,4363.59,1
4306.15,4013.33,4268.72,4136.41,4331.79,4601.54,4057.95,4598.46,4195.9,4222.05,4195.9,4281.03,4593.33,4368.72,1
4308.21,4017.44,4268.21,4138.46,4332.31,4602.05,4060,4603.08,4197.44,4222.56,4200,4281.03,4596.92,4367.18,1
4306.67,4013.85,4258.46,4130.77,4328.21,4601.54,4061.03,4604.1,4194.36,4222.56,4196.41,4274.36,4597.44,4363.08,1
4296.92,4007.69,4249.74,4126.15,4329.74,4603.59,4062.05,4599.49,4191.28,4218.97,4189.74,4262.56,4589.23,4351.79,1
4286.15,4005.13,4248.72,4125.13,4331.28,4604.1,4062.56,4595.38,4187.69,4210.77,4180.51,4256.41,4580,4338.46,1
4279.49,3996.41,4246.15,4120.51,4323.08,4602.56,4059.49,4592.31,4180,4201.54,4170.77,4249.74,4571.79,4330.26,1
4274.87,3985.64,4241.03,4116.92,4316.92,4598.97,4057.95,4587.69,4172.31,4195.38,4169.23,4242.05,4564.62,4333.85,1
4278.97,3991.79,4245.64,4118.46,4323.08,4598.46,4060,4589.23,4175.38,4196.92,4177.44,4249.23,4570.26,4347.69,1
4288.21,4005.13,4250.77,4125.13,4328.72,4604.62,4061.03,4592.82,4177.95,4198.46,4182.56,4261.54,4581.54,4355.38,1
4293.33,4005.13,4249.74,4129.74,4327.18,4606.67,4058.46,4588.72,4181.03,4197.95,4181.03,4260,4582.05,4350.26,1
4290.77,4001.54,4249.23,4128.72,4327.18,4601.03,4056.92,4587.69,4190.77,4204.62,4180,4252.82,4579.49,4347.69,1
4290.26,4005.13,4249.23,4125.64,4329.74,4601.03,4058.46,4597.95,4197.95,4213.85,4183.08,4255.9,4584.62,4353.85,1
4295.9,4012.31,4249.23,4125.64,4329.74,4602.56,4058.46,4603.08,4195.38,4216.92,4190.77,4265.13,4591.79,4361.54,1
4300.51,4011.79,4255.38,4127.69,4327.69,4595.9,4054.36,4595.9,4185.64,4215.38,4192.82,4270.26,4593.33,4364.62,1
4300,4007.69,4264.1,4127.18,4327.18,4594.87,4055.38,4591.28,4180.51,4216.92,4189.23,4270.26,4588.21,4361.54,1
4295.9,4005.13,4260.51,4124.1,4325.13,4601.54,4060,4595.38,4180,4211.79,4187.18,4266.15,4583.08,4353.85,1
4293.33,4002.05,4250.26,4121.54,4324.62,4600,4060,4595.38,4179.49,4197.95,4183.59,4262.05,4577.95,4350.77,1
4291.28,4000.51,4248.21,4121.03,4327.18,4596.92,4061.54,4594.36,4184.1,4194.87,4179.49,4263.08,4575.9,4354.36,1
4288.21,4002.56,4248.72,4121.54,4329.74,4601.03,4063.59,4597.44,4191.79,4203.59,4177.95,4263.59,4578.46,4356.41,1
4289.74,4007.69,4248.21,4122.05,4331.28,4603.08,4059.49,4598.97,4198.97,4211.79,4181.54,4264.1,4583.59,4356.92,1
4295.9,4011.28,4249.23,4126.67,4331.28,4603.08,4059.49,4597.44,4200.51,4218.97,4187.69,4266.67,4587.69,4357.44,1
4295.38,4008.21,4247.69,4126.67,4329.74,4606.67,4066.67,4597.95,4188.72,4214.87,4182.56,4262.05,4582.56,4351.28,1
4296.92,4009.23,4248.72,4126.15,4332.31,4610.26,4065.13,4596.41,4176.92,4201.54,4177.44,4260.51,4582.56,4358.46,1
4310.26,4020,4265.13,4136.41,4338.46,4608.21,4057.95,4592.82,4186.67,4207.18,4191.28,4273.33,4595.38,4375.38,1
4312.31,4022.05,4269.23,4142.05,4339.49,4604.62,4058.46,4594.87,4197.44,4223.59,4200.51,4277.95,4601.03,4371.28,1
4299.49,4010.26,4252.31,4134.87,4334.36,4603.59,4060,4600.51,4196.41,4222.56,4190.77,4264.62,4592.82,4358.46,1
4295.9,4006.15,4248.72,4131.79,4330.26,4602.56,4059.49,4605.13,4201.54,4215.38,4188.21,4264.1,4589.23,4361.03,1
4297.95,4009.74,4256.92,4131.79,4328.72,4600.51,4063.59,4605.13,4200.51,4213.33,4189.74,4272.82,4591.28,4361.03,1
4295.9,4005.13,4251.79,4126.15,4329.74,4603.59,4064.1,4595.9,4190.77,4209.23,4182.05,4268.72,4585.13,4354.36,1
4294.36,4002.05,4245.13,4123.08,4330.77,4607.69,4057.95,4591.79,4191.79,4210.77,4179.49,4262.56,4584.1,4357.95,1
4290.26,4003.59,4247.69,4123.59,4330.77,4605.64,4055.9,4596.41,4195.38,4219.49,4184.62,4265.13,4588.21,4356.92,1
4283.08,4001.54,4248.72,4122.05,4330.26,4608.21,4063.08,4602.05,4191.79,4218.46,4183.59,4268.21,4585.13,4349.74,1
4283.08,3997.95,4247.69,4122.56,4329.23,4615.38,4069.74,4603.08,4189.74,4211.79,4181.54,4267.69,4582.56,4352.31,1
4291.28,4003.08,4251.79,4124.1,4328.72,4608.72,4064.1,4597.44,4193.33,4210.77,4183.59,4268.72,4586.67,4360,1
4293.85,4009.23,4252.82,4126.67,4332.82,4597.95,4059.49,4594.87,4193.33,4213.33,4182.05,4268.21,4588.72,4355.9,1
4287.69,4011.28,4250.77,4130.26,4335.9,4602.05,4062.56,4597.44,4192.31,4215.38,4182.56,4265.64,4586.15,4350.26,1
4285.64,4010.26,4247.18,4129.74,4332.31,4608.72,4061.54,4596.92,4191.79,4216.41,4185.13,4264.62,4589.74,4352.82,1
4289.23,4009.74,4244.62,4124.62,4327.69,4603.59,4054.87,4591.28,4184.62,4215.38,4185.13,4266.67,4594.87,4356.41,1
4286.67,4009.23,4243.59,4123.08,4327.18,4600.51,4055.9,4588.72,4182.05,4209.23,4182.05,4266.67,4591.79,4352.31,1
4278.46,4001.54,4242.56,4120.51,4324.1,4607.18,4061.03,4594.36,4191.28,4207.69,4177.95,4257.95,4582.05,4343.08,1
4276.41,3987.69,4244.62,4112.82,4322.05,4607.69,4057.44,4601.03,4196.92,4216.92,4182.05,4251.79,4574.87,4343.08,1
4287.18,3992.82,4247.69,4117.44,4326.67,4600,4052.82,4600,4190.77,4218.97,4188.21,4262.56,4581.54,4356.92,1
4306.15,4018.97,4248.72,4132.82,4328.72,4597.44,4054.36,4594.36,4188.21,4212.82,4186.15,4272.82,4590.77,4372.31,1
4320.51,4033.33,4253.33,4137.44,4327.18,4602.56,4051.79,4593.85,4189.23,4213.33,4184.62,4271.28,4592.31,4381.54,1
4331.28,4035.38,4263.59,4140.51,4332.31,4607.18,4050.77,4595.38,4188.21,4219.49,4193.33,4273.33,4600,4389.74,1
4342.56,4045.13,4267.69,4151.79,4336.41,4609.74,4055.9,4591.28,4186.15,4215.38,4198.46,4282.56,4611.28,4394.87,1
4345.13,4052.82,4265.13,4155.38,4331.79,4608.72,4061.03,4587.18,4180,4209.23,4193.85,4283.59,4607.18,4395.9,1
4344.62,4053.85,4267.69,4150.77,4328.21,4605.64,4061.03,4593.85,4182.05,4206.67,4191.28,4277.95,4595.9,4395.9,1
4348.21,4056.41,4271.79,4152.31,4330.77,4604.62,4058.46,4603.08,4189.23,4204.62,4190.77,4278.97,4594.87,4397.44,1
4351.79,4060,4274.87,4155.9,4333.85,4602.56,4055.38,4594.87,4183.59,4205.64,4189.74,4285.13,4596.92,4397.95,1
4352.82,4063.08,4278.97,4156.41,4335.38,4601.54,4054.87,4585.13,4174.36,4204.62,4190.26,4288.21,4591.79,4397.95,1
4350.77,4061.54,4284.1,4158.97,4336.41,4604.1,4058.97,4592.82,4184.1,4207.18,4190.77,4287.18,4588.72,4393.85,1
4338.46,4049.74,4281.54,4156.41,4333.33,4607.18,4064.62,4600.51,4190.77,4210.77,4185.64,4281.54,4584.62,4378.97,1
4321.03,4036.41,4268.72,4143.08,4329.23,4610.26,4065.13,4592.82,4179.49,4199.49,4173.33,4268.21,4571.79,4358.97,1
4311.79,4036.41,4260,4136.41,4330.77,4610.77,4057.95,4584.62,4173.85,4185.64,4166.15,4259.49,4561.03,4352.31,1
4311.28,4037.44,4260,4141.54,4332.82,4609.23,4051.28,4583.59,4170.77,4185.64,4166.15,4264.62,4563.08,4357.44,1
