AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Eye Detection
4245.64,4037.95,4262.56,4133.33,4345.13,4628.21,4074.36,4603.59,4191.79,4225.13,4178.46,4259.49,4549.23,4292.82,1
4247.18,4036.92,4261.03,4126.15,4338.97,4625.64,4074.36,4609.23,4191.79,4226.67,4177.95,4260.51,4552.31,4290.26,1
4240,4034.36,4252.31,4121.03,4332.82,4620,4072.82,4612.31,4193.85,4224.62,4174.87,4258.46,4548.72,4286.15,1
4236.41,4033.85,4249.74,4122.56,4340.51,4623.08,4072.31,4609.74,4196.92,4223.08,4173.85,4256.92,4544.62,4286.67,1
4233.85,4033.85,4251.79,4123.08,4345.64,4630.77,4077.44,4609.23,4194.36,4224.1,4173.85,4252.31,4546.15,4282.56,1
4223.08,4028.72,4247.18,4119.49,4341.03,4626.67,4078.46,4607.69,4187.69,4220.51,4167.69,4245.13,4543.08,4271.79,1
4221.03,4025.64,4244.62,4117.44,4342.56,4619.49,4074.36,4603.59,4190.77,4216.92,4163.59,4241.54,4538.46,4268.72,1
4223.59,4024.62,4243.59,4119.49,4344.62,4619.49,4073.85,4602.56,4197.95,4222.05,4168.72,4242.56,4540,4266.67,1
4210.77,4012.82,4233.33,4111.79,4334.87,4618.46,4075.38,4606.15,4194.36,4221.03,4165.13,4235.9,4535.38,4254.87,1
4204.62,4007.69,4227.18,4105.13,4330.77,4617.44,4080,4609.23,4191.79,4212.82,4157.44,4229.23,4529.23,4255.38,1
4217.44,4019.49,4233.85,4113.33,4337.95,4625.64,4085.64,4613.85,4199.49,4217.44,4165.13,4238.46,4538.97,4267.69,1
4221.54,4024.62,4234.87,4116.41,4338.97,4629.23,4082.05,4613.33,4197.95,4225.64,4173.85,4246.67,4547.69,4269.74,1
4211.79,4015.9,4230.26,4107.69,4336.41,4623.08,4071.79,4605.64,4187.69,4225.13,4168.72,4240.51,4544.62,4265.13,1
4210.26,4012.82,4230.26,4104.62,4339.49,4621.03,4072.82,4601.03,4185.64,4219.49,4163.08,4233.85,4541.03,4262.05,1
4211.79,4011.79,4231.79,4108.21,4339.49,4624.62,4082.05,4603.08,4186.15,4213.85,4162.05,4235.9,4537.95,4257.95,1
4208.21,4010.77,4231.28,4109.74,4337.44,4626.15,4080.51,4603.59,4186.15,4214.87,4159.49,4236.41,4533.85,4255.9,1
4213.33,4017.44,4237.95,4112.31,4342.56,4626.67,4075.38,4606.15,4198.46,4223.59,4160.51,4238.46,4536.41,4262.56,1
4216.41,4011.28,4243.59,4110.77,4341.54,4628.72,4082.05,4616.92,4208.72,4229.23,4166.15,4245.64,4539.49,4261.03,1
4208.21,3997.44,4238.97,4105.13,4334.36,4624.62,4084.1,4616.41,4194.36,4224.62,4163.08,4245.13,4532.82,4251.79,1
4206.67,4012.31,4234.36,4112.31,4333.33,4616.92,4074.87,4602.56,4180,4215.38,4153.33,4239.49,4523.59,4248.72,1
4211.28,4040,4235.38,4123.08,4335.38,4613.85,4071.28,4598.46,4180.51,4205.13,4144.1,4234.36,4511.79,4246.15,1
4209.74,4051.28,4233.33,4124.62,4334.36,4613.33,4070.26,4594.87,4171.79,4190.77,4133.33,4223.08,4493.85,4236.41,0
4209.23,4064.1,4228.72,4130.26,4339.49,4614.87,4065.64,4582.56,4154.87,4179.49,4123.59,4215.9,4478.46,4229.23,0
4212.82,4086.15,4229.74,4142.05,4347.18,4619.49,4068.21,4580,4156.92,4177.44,4117.44,4220.51,4465.64,4228.72,0
4209.74,4089.23,4231.79,4142.05,4343.59,4619.49,4070.77,4584.62,4165.64,4180,4106.67,4216.41,4450.77,4216.41,0
4204.62,4075.9,4226.67,4131.79,4338.97,4616.92,4062.56,4580,4162.05,4179.49,4100,4202.05,4443.08,4205.64,0
4201.54,4072.31,4225.13,4129.23,4342.56,4615.38,4056.92,4580,4162.56,4176.92,4106.15,4201.03,4449.74,4212.31,0
4198.46,4078.46,4223.08,4134.87,4346.67,4615.38,4061.03,4589.23,4172.82,4180.51,4111.79,4207.18,4456.92,4217.44,0
4200,4078.97,4218.46,4139.49,4346.67,4617.44,4065.13,4585.64,4169.23,4188.72,4111.79,4206.67,4454.36,4214.87,0
4207.18,4074.87,4223.59,4138.97,4345.64,4616.41,4064.62,4575.38,4158.97,4186.15,4113.85,4206.15,4451.79,4217.44,0
4212.82,4076.41,4233.33,4139.49,4344.1,4614.36,4059.49,4577.95,4165.13,4180,4114.36,4211.79,4457.95,4223.08,0
4210.26,4078.46,4231.28,4140,4342.56,4616.41,4056.41,4584.62,4173.85,4185.64,4113.85,4213.85,4465.13,4223.59,0
4209.74,4075.9,4227.69,4139.49,4345.13,4617.95,4060,4584.62,4169.23,4191.28,4121.03,4216.41,4467.18,4227.69,0
4215.9,4074.36,4233.85,4142.56,4344.62,4616.41,4061.03,4585.64,4166.67,4189.23,4127.18,4221.54,4469.74,4231.28,0
4213.33,4070.26,4232.31,4140.51,4339.49,4617.44,4063.08,4595.38,4174.87,4186.67,4120,4223.08,4470.77,4225.64,0
4202.56,4061.54,4227.69,4135.38,4338.46,4620,4068.72,4604.1,4179.49,4187.69,4112.31,4218.46,4465.64,4223.59,0
4204.1,4059.49,4230.26,4136.41,4340.51,4617.95,4069.74,4597.95,4172.31,4190.26,4117.95,4220,4467.18,4230.26,0
4209.74,4060.51,4232.31,4137.95,4338.46,4614.36,4069.74,4595.9,4172.31,4193.85,4124.62,4226.15,4474.36,4233.85,0
4209.23,4057.95,4231.79,4136.92,4339.49,4615.38,4073.85,4607.18,4185.13,4201.03,4125.64,4225.13,4476.92,4232.31,0
4209.74,4062.56,4232.82,4137.95,4343.08,4623.08,4077.95,4613.33,4195.38,4206.15,4131.28,4223.08,4483.08,4235.9,0
4215.38,4069.23,4237.95,4141.03,4343.08,4627.69,4077.44,4611.28,4187.69,4204.1,4136.41,4229.23,4488.21,4236.92,0
4217.95,4064.62,4243.08,4140,4339.49,4622.05,4072.82,4607.18,4177.44,4199.49,4130.77,4233.33,4480.51,4232.31,0
4213.85,4059.49,4247.69,4139.49,4340.51,4614.87,4069.74,4599.49,4174.87,4200,4130.77,4230.77,4479.49,4237.95,0
4218.97,4064.62,4246.67,4141.54,4345.13,4617.44,4067.69,4591.79,4177.44,4201.54,4138.46,4229.74,4490.77,4247.18,0
4219.49,4064.62,4237.44,4140.51,4340.51,4616.92,4061.54,4591.28,4176.92,4196.92,4130.26,4228.72,4483.59,4237.44,0
4205.13,4054.87,4229.74,4136.92,4331.79,4609.74,4056.92,4585.64,4167.69,4190.26,4116.41,4222.56,4469.23,4222.56,0
4197.95,4049.23,4229.74,4132.82,4330.26,4607.69,4054.87,4578.97,4161.54,4186.67,4118.46,4218.46,4472.82,4225.64,0
4201.54,4046.15,4231.28,4132.31,4332.31,4610.26,4052.82,4582.56,4164.62,4185.64,4121.03,4218.97,4475.38,4226.67,0
4199.49,4042.05,4227.18,4132.31,4330.26,4608.72,4052.82,4581.54,4162.05,4181.03,4112.31,4219.49,4465.13,4221.54,0
4202.05,4045.64,4229.23,4135.9,4333.33,4609.23,4052.31,4572.82,4153.85,4177.95,4109.23,4218.46,4464.62,4227.69,0
4217.44,4055.9,4240.51,4147.69,4341.03,4614.36,4052.82,4580.51,4166.67,4189.74,4122.56,4224.62,4480,4241.54,0
4225.13,4061.54,4248.21,4153.33,4346.15,4617.44,4055.38,4597.95,4191.28,4207.18,4139.49,4235.38,4494.87,4250.26,0
4224.1,4058.46,4248.21,4144.62,4342.56,4616.41,4056.41,4597.44,4187.18,4208.21,4143.59,4236.41,4498.46,4249.74,0
4222.05,4051.79,4245.13,4136.41,4335.38,4613.33,4056.92,4586.67,4170.77,4195.38,4134.87,4230.26,4493.85,4244.62,0
4222.05,4048.21,4244.62,4137.95,4335.38,4612.31,4057.44,4589.23,4173.33,4189.23,4128.21,4226.67,4492.31,4246.67,0
4227.18,4052.82,4245.64,4142.05,4341.54,4614.36,4057.44,4596.41,4187.18,4196.41,4132.31,4228.21,4498.46,4254.36,0
4231.79,4057.44,4247.18,4142.56,4343.08,4618.46,4058.97,4595.9,4190.77,4206.15,4141.54,4233.85,4506.67,4255.38,0
4228.72,4051.28,4246.15,4138.97,4342.05,4623.59,4062.05,4597.44,4184.1,4206.67,4143.08,4235.38,4507.69,4251.28,0
4218.46,4040,4242.05,4135.38,4340.51,4621.54,4061.03,4596.92,4175.38,4198.46,4133.85,4229.23,4498.97,4249.74,0
4218.46,4040,4243.08,4136.92,4336.41,4615.9,4057.44,4588.72,4173.85,4196.41,4128.21,4227.69,4492.31,4252.82,0
4224.62,4042.56,4247.18,4136.92,4333.85,4616.41,4056.41,4588.72,4177.44,4198.46,4130.77,4230.26,4493.33,4255.9,0
4221.54,4036.92,4245.13,4136.41,4333.33,4616.41,4055.9,4593.85,4173.33,4192.31,4128.72,4226.67,4492.82,4252.31,0
4217.44,4033.33,4242.56,4135.9,4331.79,4610.77,4055.38,4590.77,4171.28,4186.15,4125.64,4224.1,4490.77,4249.23,0
4223.59,4040,4245.13,4135.38,4335.9,4609.74,4055.9,4587.69,4175.9,4192.31,4130.26,4230.26,4496.92,4256.92,0
4231.79,4050.77,4249.23,4144.62,4343.59,4612.31,4053.85,4591.79,4179.49,4201.54,4137.44,4236.41,4505.13,4264.62,0
4229.74,4046.67,4247.18,4148.72,4338.97,4613.85,4053.85,4592.82,4177.95,4203.59,4141.54,4237.95,4506.67,4261.03,0
4225.64,4036.41,4244.1,4138.97,4332.31,4614.36,4052.31,4588.21,4170.26,4199.49,4142.05,4238.46,4507.18,4260,0
4227.69,4051.28,4248.72,4143.08,4339.49,4612.82,4047.69,4586.15,4165.64,4196.41,4141.54,4236.92,4513.33,4264.62,0
4231.79,4071.28,4246.67,4154.87,4344.62,4612.31,4047.69,4586.15,4165.64,4192.82,4134.87,4230.26,4506.15,4253.85,0
4222.05,4064.62,4231.79,4150.26,4339.49,4614.36,4054.36,4585.13,4162.56,4186.15,4119.49,4218.97,4480,4233.33,0
4213.85,4061.03,4229.23,4147.18,4342.05,4615.9,4054.36,4581.03,4162.56,4182.05,4111.79,4216.41,4469.74,4236.92,0
4227.18,4075.38,4244.1,4156.92,4348.72,4613.85,4053.33,4579.49,4167.18,4184.62,4119.49,4224.1,4486.67,4255.9,0
4235.9,4074.36,4246.67,4156.41,4341.54,4611.28,4057.44,4585.13,4169.74,4190.26,4128.21,4229.23,4497.95,4255.38,0
4225.13,4061.54,4236.41,4150.26,4333.85,4609.23,4055.9,4587.69,4172.82,4193.85,4128.21,4225.64,4495.9,4247.69,0
4217.95,4058.46,4232.31,4146.67,4336.92,4609.23,4049.23,4583.59,4171.28,4192.31,4126.15,4223.08,4492.82,4247.18,0
4215.9,4057.44,4231.79,4142.56,4341.03,4611.79,4048.72,4577.95,4159.49,4183.59,4120,4220.51,4485.13,4240,0
4215.38,4057.95,4238.46,4148.72,4344.1,4615.9,4052.31,4578.46,4161.03,4179.49,4115.38,4218.46,4481.54,4239.49,0
4222.05,4063.59,4249.23,4156.41,4346.67,4619.49,4051.28,4585.64,4176.92,4189.23,4121.03,4223.08,4489.23,4250.26,0
4228.72,4064.62,4249.23,4154.36,4346.15,4617.95,4051.28,4591.79,4177.95,4195.9,4126.67,4228.21,4491.79,4252.82,0
4230.77,4065.13,4246.15,4153.33,4344.1,4618.46,4055.9,4593.33,4174.87,4191.79,4126.67,4230.26,4488.72,4252.82,0
4234.87,4067.18,4251.28,4157.95,4341.54,4622.05,4060.51,4595.38,4179.49,4191.79,4131.79,4237.44,4496.41,4258.46,0
4233.85,4060,4252.82,4153.85,4336.41,4620.51,4061.54,4594.87,4177.95,4198.46,4135.9,4242.56,4501.54,4258.97,0
4225.64,4052.31,4242.56,4144.1,4336.92,4618.97,4059.49,4589.23,4174.36,4198.97,4134.36,4237.95,4501.03,4254.36,0
4223.08,4054.36,4234.36,4142.05,4341.54,4622.05,4058.97,4590.77,4180.51,4198.46,4133.33,4229.74,4501.54,4249.23,0
4224.1,4055.9,4230.77,4145.13,4343.59,4626.15,4059.49,4594.87,4181.54,4197.44,4131.28,4224.1,4496.41,4244.62,0
4217.95,4054.36,4230.26,4146.67,4345.64,4629.74,4058.97,4590.26,4168.72,4194.36,4124.1,4220,4488.21,4243.59,0
4214.87,4052.82,4230.26,4143.08,4344.62,4627.69,4057.95,4589.23,4165.13,4191.28,4117.95,4216.41,4485.64,4240.51,0
4216.92,4045.13,4221.54,4134.36,4334.87,4620.51,4056.41,4591.28,4169.23,4182.56,4115.9,4213.33,4480,4235.38,0
4215.38,4038.46,4214.87,4123.08,4327.69,4612.82,4054.87,4583.59,4165.64,4172.82,4114.87,4214.36,4475.38,4238.97,0
4214.87,4039.49,4219.49,4124.1,4332.82,4611.79,4053.33,4576.41,4164.62,4180,4121.54,4220,4484.1,4247.69,0
4222.56,4044.62,4226.67,4133.85,4340,4614.36,4056.92,4576.92,4164.62,4193.33,4133.33,4226.15,4496.92,4253.85,0
4230.77,4051.28,4228.21,4137.44,4339.49,4617.95,4067.18,4581.03,4166.67,4194.36,4137.44,4228.21,4499.49,4257.44,0
4233.85,4054.87,4230.77,4134.87,4335.9,4616.92,4068.72,4582.05,4170.77,4194.36,4131.28,4229.23,4499.49,4261.03,0
4233.85,4053.85,4232.31,4135.9,4331.79,4613.33,4060,4578.46,4168.21,4196.92,4129.23,4230.26,4502.56,4261.54,0
4235.38,4053.85,4230.77,4134.87,4332.82,4616.92,4057.95,4580.51,4167.18,4197.44,4134.36,4229.23,4504.62,4260,0
4233.33,4048.72,4232.31,4131.79,4340,4622.05,4062.56,4589.23,4172.82,4196.41,4132.82,4227.18,4503.59,4260,0
4229.74,4041.54,4232.31,4127.69,4341.03,4618.46,4058.97,4586.15,4167.18,4192.31,4129.74,4228.72,4503.59,4258.46,0
4230.26,4044.1,4230.26,4127.69,4337.44,4612.82,4050.26,4571.79,4155.9,4196.41,4137.95,4234.36,4507.69,4261.54,0
4233.33,4047.69,4231.28,4134.36,4339.49,4614.36,4049.23,4572.31,4161.54,4202.56,4145.64,4231.79,4511.79,4265.13,0
4230.26,4042.05,4227.18,4133.33,4343.08,4619.49,4053.85,4580,4165.64,4197.44,4135.9,4222.56,4506.67,4260,0
4226.67,4038.46,4218.97,4126.15,4341.03,4619.49,4055.9,4577.44,4156.92,4189.74,4125.13,4218.97,4496.92,4253.33,0
4227.18,4042.56,4221.03,4131.28,4336.41,4615.9,4055.38,4574.36,4158.97,4193.33,4128.21,4224.62,4496.92,4255.38,0
4231.79,4047.18,4229.23,4137.44,4334.36,4612.82,4054.36,4579.49,4170.26,4198.97,4131.79,4226.15,4509.23,4264.1,0
4234.87,4046.15,4230.77,4127.69,4329.23,4615.9,4057.95,4585.64,4171.28,4195.38,4127.18,4223.59,4504.62,4261.54,0
4231.28,4036.41,4231.28,4120.51,4328.72,4621.03,4066.67,4588.21,4164.62,4189.74,4122.56,4227.69,4483.59,4255.9,0
4236.41,4029.74,4235.9,4125.13,4337.95,4623.08,4070.26,4589.74,4167.18,4194.36,4131.79,4235.9,4492.31,4268.21,0
4247.18,4032.31,4235.38,4124.62,4341.54,4623.08,4064.62,4588.72,4174.87,4206.67,4151.79,4239.49,4533.33,4288.21,0
4249.23,4024.62,4229.74,4121.03,4334.87,4621.54,4058.46,4584.1,4175.38,4218.97,4168.72,4241.54,4564.62,4308.72,0
4257.95,4009.23,4235.9,4121.03,4332.82,4618.46,4059.49,4581.03,4175.38,4226.67,4177.95,4249.23,4578.46,4326.67,0
4269.23,4005.13,4246.15,4120.51,4335.9,4615.9,4064.62,4581.03,4175.9,4224.1,4181.03,4254.87,4585.64,4327.18,0
4259.49,4007.18,4242.05,4117.95,4332.82,4619.49,4065.64,4583.08,4173.33,4218.97,4176.92,4251.28,4579.49,4313.85,0
4253.33,4005.64,4232.82,4119.49,4331.79,4622.05,4060.51,4587.69,4174.87,4220,4172.31,4248.21,4575.38,4315.38,0
4262.05,4002.05,4232.82,4120,4331.79,4618.46,4059.49,4594.87,4184.1,4222.05,4174.87,4251.79,4580,4322.56,0
4260.51,3997.95,4238.46,4115.38,4327.18,4620.51,4065.13,4598.46,4191.79,4220,4173.85,4254.36,4576.92,4316.92,0
4259.49,4000,4245.64,4116.41,4331.28,4622.56,4066.15,4598.46,4189.23,4225.13,4174.87,4255.9,4577.95,4319.49,0
4267.69,4007.69,4249.74,4122.05,4339.49,4621.03,4064.1,4601.54,4189.74,4233.33,4184.62,4260,4587.69,4327.18,0
4267.69,4005.13,4244.62,4120,4341.03,4625.13,4069.74,4604.62,4193.33,4233.33,4187.18,4260,4587.69,4325.13,0
4263.59,4000.51,4242.05,4117.44,4340.51,4625.13,4067.18,4598.46,4189.23,4228.72,4183.08,4259.49,4582.05,4320.51,0
4271.79,4009.23,4246.67,4120.51,4340,4616.41,4056.92,4590.26,4186.67,4227.18,4187.69,4264.62,4590.77,4326.15,0
4278.97,4015.9,4248.21,4123.08,4340,4618.46,4062.05,4598.46,4194.87,4234.36,4193.85,4270.26,4598.97,4334.36,0
4274.87,4013.33,4252.82,4122.56,4344.1,4629.74,4074.36,4609.23,4197.44,4239.49,4193.85,4271.28,4591.79,4338.46,0
4275.38,4009.23,4263.08,4123.08,4344.62,4631.79,4074.87,4603.08,4188.21,4234.87,4191.28,4272.31,4591.28,4335.9,0
4277.95,4005.64,4265.64,4124.1,4336.41,4623.59,4069.23,4596.92,4184.1,4226.67,4190.26,4270.26,4597.95,4332.31,0
4271.28,4002.56,4254.36,4121.54,4336.92,4620.51,4068.72,4600.51,4187.18,4224.62,4187.18,4265.13,4593.85,4330.26,0
4265.64,4003.59,4246.67,4118.97,4342.05,4626.67,4073.85,4602.05,4190.26,4229.23,4184.1,4262.56,4589.23,4327.18,0
4267.69,4006.67,4248.72,4120.51,4329.74,4625.64,4074.36,4596.41,4184.62,4225.64,4181.03,4260.51,4590.26,4322.56,0
4265.13,4006.67,4248.72,4119.49,4324.1,4614.36,4063.59,4589.74,4175.9,4217.95,4178.97,4256.92,4587.18,4317.95,0
4265.13,4005.64,4250.77,4121.03,4342.05,4616.92,4057.95,4594.36,4189.74,4225.64,4183.08,4260.51,4589.23,4321.54,0
4277.44,4009.74,4261.54,4126.67,4354.36,4629.23,4062.05,4602.56,4207.69,4238.46,4196.41,4273.33,4601.03,4336.92,0
4281.54,4013.85,4266.67,4126.15,4346.15,4628.72,4062.05,4601.03,4196.41,4234.87,4202.05,4278.97,4605.13,4341.54,0
4270.77,4011.28,4255.38,4121.03,4341.03,4622.56,4059.49,4597.44,4183.08,4230.26,4192.82,4269.74,4595.38,4327.18,0
4266.15,4009.23,4247.18,4122.56,4344.62,4623.59,4058.46,4599.49,4189.74,4236.41,4188.72,4258.46,4591.79,4320.51,0
4268.72,4010.77,4247.18,4124.62,4343.08,4624.62,4058.97,4598.46,4188.72,4232.82,4192.31,4257.95,4594.36,4329.74,0
4267.69,4013.33,4247.69,4121.03,4342.05,4622.05,4061.54,4598.97,4186.67,4226.15,4191.28,4265.13,4594.36,4335.38,0
4270.77,4018.97,4256.92,4124.1,4347.69,4625.13,4067.18,4609.23,4202.56,4235.38,4194.87,4271.79,4599.49,4338.97,0
4278.46,4022.05,4265.64,4132.82,4350.77,4631.79,4072.82,4614.36,4204.62,4243.59,4202.05,4275.38,4603.59,4340,0
4272.31,4018.46,4255.9,4129.23,4347.69,4631.28,4069.74,4604.62,4188.72,4235.9,4194.87,4268.21,4597.44,4326.67,0
4261.03,4013.85,4244.1,4120.51,4342.05,4627.18,4065.13,4596.92,4191.28,4227.69,4182.56,4259.49,4589.74,4317.44,0
4261.54,4009.23,4244.1,4120.51,4336.92,4629.23,4069.74,4603.08,4197.95,4223.08,4179.49,4255.38,4583.59,4320,0
4261.54,4007.18,4244.62,4123.59,4338.46,4626.15,4072.82,4603.08,4185.64,4223.08,4178.97,4254.87,4580.51,4320,0
4263.59,4013.33,4243.08,4124.1,4347.18,4618.97,4063.08,4588.72,4175.38,4225.64,4178.97,4257.44,4583.59,4322.56,0
4267.18,4012.31,4247.69,4123.08,4343.59,4617.95,4056.41,4583.59,4178.97,4223.08,4180.51,4260,4585.64,4326.67,0
4261.54,4002.05,4249.23,4120.51,4330.77,4617.95,4062.05,4593.33,4179.49,4219.49,4180.51,4259.49,4581.54,4318.97,0
4257.95,4002.56,4249.23,4121.03,4332.31,4616.92,4067.69,4594.87,4176.41,4222.05,4178.97,4263.59,4581.54,4314.36,0
4263.08,4008.21,4250.26,4122.05,4336.92,4622.05,4067.69,4587.18,4177.44,4220,4180,4265.13,4583.08,4319.49,0
4258.46,4002.05,4248.21,4118.97,4331.28,4626.67,4068.72,4591.28,4180,4214.36,4179.49,4260.51,4578.46,4320.51,0
4250.26,3994.87,4246.67,4117.44,4329.74,4621.03,4070.26,4599.49,4182.56,4216.41,4180.51,4261.03,4578.97,4316.92,0
4255.9,3999.49,4246.67,4120.51,4334.87,4616.41,4069.74,4598.46,4182.05,4218.46,4180.51,4261.03,4581.54,4313.33,0
4261.03,4005.64,4245.13,4120.51,4334.36,4625.13,4071.79,4601.54,4185.13,4217.44,4175.38,4255.38,4578.46,4308.72,0
4262.05,4004.62,4249.23,4118.46,4333.33,4635.38,4076.92,4610.77,4193.33,4221.54,4173.85,4256.41,4576.92,4317.95,0
4270.77,4010.26,4260,4125.64,4340.51,4633.33,4076.41,4607.69,4193.85,4224.62,4182.05,4264.62,4589.23,4336.41,0
4283.08,4024.62,4266.67,4136.92,4347.69,4628.21,4069.23,4594.87,4187.18,4225.64,4192.82,4270.77,4603.59,4347.69,0
4290.26,4029.74,4266.15,4140.51,4347.69,4632.82,4069.23,4594.36,4187.69,4231.28,4197.44,4274.36,4606.15,4349.23,0
4288.21,4023.59,4263.59,4136.41,4344.1,4636.41,4070.77,4602.05,4192.31,4236.41,4195.38,4275.9,4603.08,4343.59,0
4283.08,4022.05,4263.08,4134.87,4340.51,4631.28,4064.62,4598.97,4189.23,4234.36,4189.23,4271.28,4600.51,4336.92,0
4278.97,4020,4262.56,4133.85,4336.92,4626.15,4063.59,4594.87,4188.72,4228.21,4182.05,4265.13,4595.38,4332.31,0
4272.31,4010.26,4255.38,4127.18,4334.36,4630.26,4070.77,4600.51,4188.21,4223.59,4176.41,4263.08,4585.13,4326.15,0
4265.64,4004.1,4249.23,4121.03,4331.79,4632.31,4071.79,4604.1,4181.54,4219.49,4174.87,4261.03,4577.95,4320.51,0
4264.1,4006.15,4247.69,4118.97,4332.82,4627.69,4070.77,4603.59,4185.13,4217.44,4181.03,4261.03,4581.03,4323.59,0
4269.74,4006.67,4249.74,4122.05,4333.33,4627.18,4071.79,4605.13,4191.79,4224.62,4186.67,4266.67,4587.69,4329.74,0
4268.21,4003.59,4250.77,4120,4328.21,4626.15,4069.23,4600.51,4184.1,4228.72,4187.18,4268.21,4591.79,4326.67,0
4266.67,4003.59,4252.31,4115.9,4326.15,4619.49,4068.21,4600.51,4185.13,4227.18,4188.21,4267.69,4592.82,4327.18,0
4270.77,4006.15,4255.38,4118.97,4330.77,4620,4070.26,4608.72,4194.87,4227.69,4185.13,4269.74,4589.23,4331.28,0
4271.28,4008.72,4255.9,4123.59,4331.79,4623.59,4064.62,4604.62,4189.23,4224.62,4182.56,4269.74,4584.1,4332.82,0
4273.85,4011.28,4257.44,4125.13,4330.26,4620,4057.44,4594.36,4176.41,4220.51,4185.13,4269.74,4588.72,4332.82,0
4280,4012.82,4260.51,4124.62,4333.33,4620,4058.97,4594.36,4180.51,4224.62,4184.62,4273.33,4594.36,4332.31,0
4284.1,4014.87,4263.59,4129.23,4337.44,4627.18,4062.05,4595.9,4189.23,4228.72,4183.59,4273.85,4593.85,4336.41,0
4289.23,4020,4265.13,4133.33,4336.41,4629.74,4062.05,4593.33,4186.15,4224.62,4188.21,4271.79,4591.79,4339.49,0
4290.77,4017.44,4265.64,4129.23,4330.77,4626.67,4063.08,4595.38,4181.54,4218.97,4185.13,4270.26,4591.28,4336.41,0
4284.1,4007.69,4265.13,4123.59,4328.21,4625.64,4065.64,4602.05,4189.74,4219.49,4178.97,4273.85,4588.21,4334.87,0
4280,4007.69,4263.08,4125.64,4332.82,4630.77,4071.79,4612.82,4199.49,4225.13,4185.64,4276.41,4584.62,4339.49,0
4283.08,4012.82,4262.56,4127.18,4336.92,4633.33,4074.87,4613.85,4194.87,4232.31,4192.82,4274.36,4588.21,4342.56,0
4284.1,4009.74,4263.08,4125.64,4333.33,4626.15,4069.23,4603.08,4190.77,4230.26,4189.23,4272.31,4592.82,4337.95,0
4281.54,4006.15,4260.51,4128.21,4331.79,4623.08,4068.21,4600.51,4193.33,4224.62,4184.1,4271.79,4587.69,4331.79,0
4275.9,4007.18,4254.36,4128.72,4331.28,4624.62,4069.23,4602.05,4182.56,4220.51,4180,4268.21,4581.03,4325.64,0
4265.64,4004.1,4246.67,4122.56,4326.67,4618.46,4059.49,4588.72,4166.15,4212.82,4174.87,4257.95,4577.95,4317.44,0
4264.1,4002.05,4244.62,4122.56,4325.64,4613.33,4051.28,4575.38,4160,4206.15,4169.74,4253.33,4573.33,4316.41,0
4275.9,4008.21,4255.38,4126.15,4327.69,4613.85,4053.33,4576.92,4164.62,4209.23,4172.82,4258.97,4573.85,4329.23,0
4282.05,4010.77,4265.13,4125.64,4323.08,4615.38,4057.95,4586.67,4172.31,4212.82,4177.95,4266.67,4579.49,4338.46,0
4279.49,4003.59,4255.9,4121.03,4315.38,4615.38,4060.51,4593.85,4176.41,4210.26,4175.9,4265.64,4579.49,4332.31,0
4278.97,4004.1,4249.74,4121.54,4320,4614.87,4066.15,4592.31,4176.92,4210.77,4174.36,4264.62,4580.51,4331.28,0
4285.64,4015.38,4263.08,4133.85,4327.18,4615.9,4071.79,4594.87,4185.13,4220.51,4182.05,4272.82,4586.67,4343.59,0
4292.82,4022.05,4271.28,4141.03,4325.64,4616.41,4071.79,4603.59,4191.79,4228.72,4189.23,4278.97,4594.87,4352.82,0
4292.31,4016.92,4264.62,4131.28,4321.03,4616.41,4069.74,4603.59,4181.03,4223.08,4188.21,4277.95,4595.9,4346.67,0
4286.67,4006.67,4261.54,4119.49,4318.97,4616.92,4069.74,4594.87,4172.31,4216.41,4184.1,4271.79,4587.18,4337.95,0
